record_id,pmid,clinical_node_candidates,ai_decision,ai_confidence_basis,ai_rationale,exclusion_flags,reviewer_id,review_status,human_confirmation_required
pubmed:10883405:K3,10883405,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10885718:K1,10885718,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10893024:K5,10893024,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10897597:K1,10897597,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1090150:K1,1090150,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1090175:K1,1090175,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10902861:K3,10902861,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10909490:K5,10909490,K4;K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10920216:K1,10920216,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10927882:K1,10927882,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10928681:K3,10928681,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10930052:K5,10930052,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10932534:K5,10932534,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10952993:K5,10952993,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10958237:K1,10958237,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10978858:K5,10978858,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10996297:K1,10996297,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:10997812:K4,10997812,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11000340:K1,11000340,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1102383:K3,1102383,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11039261:K1,11039261,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1104994:K1,1104994,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11051590:K5,11051590,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11054855:K3,11054855,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11060957:K4,11060957,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11063324:K5,11063324,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11071627:K3,11071627,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11078761:K1,11078761,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11097107:K4,11097107,K1;K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11105328:K4,11105328,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11115079:K4,11115079,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11117106:K1,11117106,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11145266:K3,11145266,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11147064:K1,11147064,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1115426:K4,1115426,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1115441:K1,1115441,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11192456:K4,11192456,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11200666:K1,11200666,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11207071:K4,11207071,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11213385:K1,11213385,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11215641:K3,11215641,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11216556:K3,11216556,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11219227:K4,11219227,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11221920:K1,11221920,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11222884:K3,11222884,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11228177:K1,11228177,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11238762:K4,11238762,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11255863:K3,11255863,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11256879:K1,11256879,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11257745:K4,11257745,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11260404:K5,11260404,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11269564:K1,11269564,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11273875:K3,11273875,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11285998:K1,11285998,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11286417:K4,11286417,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11292581:K5,11292581,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11306899:K3,11306899,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11311689:K3,11311689,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11314977:K5,11314977,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11318912:K4,11318912,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11323165:K4,11323165,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11346141:K5,11346141,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11347294:K5,11347294,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11355560:K3,11355560,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11371943:K4,11371943,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11394626:K1,11394626,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11397519:K5,11397519,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11416968:K1,11416968,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11424510:K3,11424510,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11425281:K4,11425281,K4,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11443772:K1,11443772,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11455270:K1,11455270,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11464680:K1,11464680,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:1146741:K5,1146741,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11467622:K5,11467622,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11474903:K5,11474903,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11475036:K3,11475036,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11475345:K3,11475345,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11478761:K3,11478761,K3,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11491134:K1,11491134,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11501508:K1,11501508,K1,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11508632:K5,11508632,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11509110:K5,11509110,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
pubmed:11509111:K5,11509111,K5,ai_uncertain,score=5; proposal=retain_uncertain,insufficient explicit information for computational exclusion,,codex_ai,ai_reviewed_not_human,true
