record_id,question_id,decision,reason_codes,confidence,evidence_basis
PMID-15057760,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-15057894,OTC-LIT-Q04-DIGESTIVE,retain,exposure;outcome;human_signal,high,abstract
PMID-15060424,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15060691,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15061300,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15062194,OTC-LIT-Q04-DIGESTIVE,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-15062199,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15062440,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15062649,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15067353,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15067380,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15068393,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15068719,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15069530,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15071740,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15073106,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15073158,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15075511,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15075653,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15075983,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15077884,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15081103,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15081416,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15086363,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15087022,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15088513,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-15090289,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15093180,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15094094,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15094230,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15094305,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15094703,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15094707,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15097852,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15097858,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15097871,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15100663,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15102683,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15103490,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15104353,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15106046,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15106253,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15106254,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15106512,OTC-LIT-Q04-DIGESTIVE,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-15106707,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15106708,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15114263,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15114291,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15114292,OTC-LIT-Q04-DIGESTIVE,retain,exposure;outcome;human_signal,high,abstract
PMID-15114301,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15114777,OTC-LIT-Q04-DIGESTIVE,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-15115973,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15118593,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15118978,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15118983,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15120483,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15121606,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15122001,OTC-LIT-Q04-DIGESTIVE,uncertain,exposure;insufficient_abstract,low,title_only
PMID-15122766,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15125867,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15126334,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15128373,OTC-LIT-Q04-DIGESTIVE,uncertain,exposure;insufficient_abstract,low,title_only
PMID-15133272,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15136414,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15137243,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15138333,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15139506,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15139509,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15141159,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15144028,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15144045,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15144952,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15146603,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15146935,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15151617,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15154969,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15156608,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15158298,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15159235,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15159320,OTC-LIT-Q04-DIGESTIVE,retain,exposure;outcome;human_signal,high,abstract
PMID-15161008,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15162366,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15162723,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15168727,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15171005,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15171213,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15173076,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15173094,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15176536,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15176703,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-15178550,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15178901,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15179450,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15179824,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15180521,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15181819,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15185309,OTC-LIT-Q04-DIGESTIVE,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-15189267,OTC-LIT-Q04-DIGESTIVE,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-15189268,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15190019,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15191689,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15191690,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15194650,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15195115,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15195895,OTC-LIT-Q04-DIGESTIVE,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-15201348,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15202011,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15202050,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15202724,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15205362,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15207086,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15208677,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15208940,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15210852,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15218230,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15218978,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15219296,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15219487,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15221054,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15222052,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15225438,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-15225814,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15230850,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15232891,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15235535,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15235875,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15235877,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15236182,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15236191,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15237382,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15237596,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15237924,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15238205,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15238241,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15238770,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15238920,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15239086,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15239141,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15239215,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15239986,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15243887,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15245777,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15246975,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15247433,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15248112,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15248383,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15248898,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15249202,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15253722,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15255638,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15257085,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15259504,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15268625,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15268797,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15273919,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15279894,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15280802,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15284218,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15284707,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15285042,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15287861,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15288014,OTC-LIT-Q04-DIGESTIVE,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-15289357,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15289360,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15289784,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15289874,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15299055,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15300189,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15300579,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15300717,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15301559,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15304116,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15304117,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15305641,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15305694,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15305695,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15307009,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15307035,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15307493,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15307951,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15308610,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15309730,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15309891,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15309897,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15309928,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15310124,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-15312152,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15312680,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15313209,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15314743,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15315599,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15316314,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15319640,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-15320513,OTC-LIT-Q04-DIGESTIVE,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-15321046,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15322706,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15330929,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-15331071,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15331414,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15331911,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15334004,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15334669,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15336575,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15338954,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15339411,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15339578,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15343182,OTC-LIT-Q04-DIGESTIVE,retain,exposure;outcome;human_signal,high,abstract
PMID-15343184,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15343461,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15345657,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15345658,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15346252,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15346930,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-15347178,OTC-LIT-Q04-DIGESTIVE,uncertain,exposure;insufficient_abstract,low,title_only
PMID-15347715,OTC-LIT-Q04-DIGESTIVE,uncertain,exposure;insufficient_abstract,medium,abstract
PMID-15349909,OTC-LIT-Q04-DIGESTIVE,retain,exposure;outcome;human_signal,high,abstract
PMID-15351592,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15356380,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15357756,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15358588,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15359839,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-15359856,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-15359857,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-15359866,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-15361093,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15361835,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15362039,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15363254,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15363411,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15363577,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15364105,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15365201,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15365236,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15367878,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15368080,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15368455,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15369507,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15373130,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15374630,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15375335,OTC-LIT-Q04-DIGESTIVE,retain,exposure;outcome;human_signal,high,abstract
PMID-15377301,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15378354,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15378737,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15378786,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15379644,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15382080,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15382170,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15382219,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15382615,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15382678,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15384795,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15385508,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15385539,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15386268,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15386357,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15387345,OTC-LIT-Q04-DIGESTIVE,retain,exposure;outcome;human_signal,high,abstract
PMID-15387360,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15387956,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15446574,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15448615,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15449065,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15450782,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15451302,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15451898,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15452192,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15454338,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15454339,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15455276,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-15455984,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15456326,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15456921,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15456927,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15457962,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,low,title_only
PMID-15457967,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15457969,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15458925,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15460905,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15462322,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15463825,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15463829,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15463856,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15467001,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15469393,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15471012,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15472524,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15472677,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15472711,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15473690,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15479692,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15479693,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15480430,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15483230,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15486887,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15493360,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15494288,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15499617,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15500043,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15500397,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15501970,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
PMID-15502646,OTC-LIT-Q04-DIGESTIVE,deprioritize,off_topic,high,abstract
